core_family,baseline_hits,baseline_rate,trait,value,trait_hits,trait_total,lift,baseline_rate_per_100k
029,133,0.0016631444684815366,seed_even_count,1,30,19997,0.9020413212357793,166.31444684815366
029,133,0.0016631444684815366,overlap_unique,0,29,19238,0.9063753833070043,166.31444684815366
038,126,0.0015756105490877714,seed_structure,AABB,2,2148,0.5909446956932991,157.56105490877715
038,126,0.0015756105490877714,seed_sum_range4_worst,21-24,16,16258,0.6246028817070766,157.56105490877715
038,126,0.0015756105490877714,overlap_unique,>=2,21,20270,0.6575316559776352,157.56105490877715
038,126,0.0015756105490877714,seed_contains_core_pair,yes,21,20270,0.6575316559776352,157.56105490877715
038,126,0.0015756105490877714,seed_sum_mod3,0,31,26368,0.7461662886230543,157.56105490877715
038,126,0.0015756105490877714,overlap_unique,3,2,1679,0.7560150127154297,157.56105490877715
038,126,0.0015756105490877714,seed_high_count,4,6,4918,0.7743081779275354,157.56105490877715
038,126,0.0015756105490877714,seed_structure,ABCD,52,40580,0.8132843608940209,157.56105490877715
038,126,0.0015756105490877714,seed_high_count,2,39,30237,0.8186099654003217,157.56105490877715
038,126,0.0015756105490877714,seed_last_in_core,yes,31,23909,0.8229082227785645,157.56105490877715
046,122,0.0015255911665770486,seed_structure,AABB,1,2148,0.30515996580883475,152.55911665770486
046,122,0.0015255911665770486,overlap_unique,3,1,1556,0.421261957941759,152.55911665770486
046,122,0.0015255911665770486,seed_sum_range4_worst,7-10,5,6373,0.5142661278498172,152.55911665770486
046,122,0.0015255911665770486,seed_even_count,0,5,4934,0.6642517293852624,152.55911665770486
046,122,0.0015255911665770486,seed_sum_mod3,1,31,26722,0.7604218173519455,152.55911665770486
046,122,0.0015255911665770486,seed_last_in_core,yes,29,24041,0.7906919258834464,152.55911665770486
046,122,0.0015255911665770486,seed_even_count,1,26,19997,0.8522565270036406,152.55911665770486
046,122,0.0015255911665770486,seed_first_in_core,yes,31,23759,0.8552545057990104,152.55911665770486
